FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;COMUNA;FECHA(YYYYMMDD)
210903;0;9;;;LaSerena;20210903
210904;0;12;;;LaSerena;20210904
210905;0;14;;;LaSerena;20210905
210906;0;9;;;LaSerena;20210906
210907;0;7;;;LaSerena;20210907
210908;0;12;;;LaSerena;20210908
210909;0;15;;;LaSerena;20210909
210910;0;12;;;LaSerena;20210910
210911;0;13;;;LaSerena;20210911
210912;0;10;;;LaSerena;20210912
210913;0;13;;;LaSerena;20210913
210914;0;14;;;LaSerena;20210914
210915;0;13;;;LaSerena;20210915
210916;0;13;;;LaSerena;20210916
210917;0;13;;;LaSerena;20210917
210918;0;12;;;LaSerena;20210918
210919;0;12;;;LaSerena;20210919
210920;0;13;;;LaSerena;20210920
210921;0;11;;;LaSerena;20210921
210922;0;12;;;LaSerena;20210922
210923;0;15;;;LaSerena;20210923
210924;0;13;;;LaSerena;20210924
210925;0;10;;;LaSerena;20210925
210926;0;13;;;LaSerena;20210926
210927;0;13;;;LaSerena;20210927
210928;0;12;;;LaSerena;20210928
210929;0;11;;;LaSerena;20210929
210930;0;8;;;LaSerena;20210930
211001;0;13;;;LaSerena;20211001
211002;0;12;;;LaSerena;20211002
211003;0;12;;;LaSerena;20211003
211004;0;14;;;LaSerena;20211004
211005;0;10;;;LaSerena;20211005
211006;0;12;;;LaSerena;20211006
211007;0;9;;;LaSerena;20211007
211008;0;9;;;LaSerena;20211008
211009;0;9;;;LaSerena;20211009
211010;0;10;;;LaSerena;20211010
211011;0;10;;;LaSerena;20211011
211012;0;8;;;LaSerena;20211012
211013;0;7;;;LaSerena;20211013
211014;0;13;;;LaSerena;20211014
211015;0;15;;;LaSerena;20211015
211016;0;14;;;LaSerena;20211016
211017;0;14;;;LaSerena;20211017
211018;0;12;;;LaSerena;20211018
211019;0;10;;;LaSerena;20211019
211020;0;6;;;LaSerena;20211020
211021;0;9;;;LaSerena;20211021
211022;0;10;;;LaSerena;20211022
211023;0;13;;;LaSerena;20211023
211024;0;15;;;LaSerena;20211024
211025;0;11;;;LaSerena;20211025
211026;0;8;;;LaSerena;20211026
211027;0;5;;;LaSerena;20211027
211028;0;8;;;LaSerena;20211028
211029;0;9;;;LaSerena;20211029
211030;0;8;;;LaSerena;20211030
211031;0;8;;;LaSerena;20211031
211101;0;10;;;LaSerena;20211101
211102;0;8;;;LaSerena;20211102
211103;0;7;;;LaSerena;20211103
211104;0;9;;;LaSerena;20211104
211105;0;13;;;LaSerena;20211105
211106;0;10;;;LaSerena;20211106
211107;0;11;;;LaSerena;20211107
211108;0;11;;;LaSerena;20211108
211109;0;4;;;LaSerena;20211109
211110;0;4;;;LaSerena;20211110
211111;0;6;;;LaSerena;20211111
211112;0;7;;;LaSerena;20211112
211113;0;9;;;LaSerena;20211113
211114;0;12;;;LaSerena;20211114
211115;0;11;;;LaSerena;20211115
211116;0;12;;;LaSerena;20211116
211117;0;10;;;LaSerena;20211117
211118;0;10;;;LaSerena;20211118
211119;0;6;;;LaSerena;20211119
211120;0;4;;;LaSerena;20211120
211121;0;5;;;LaSerena;20211121
211122;0;4;;;LaSerena;20211122
211123;0;5;;;LaSerena;20211123
211124;0;4;;;LaSerena;20211124
211125;0;6;;;LaSerena;20211125
211126;0;7;;;LaSerena;20211126
211127;0;5;;;LaSerena;20211127
211128;0;12;;;LaSerena;20211128
211129;0;10;;;LaSerena;20211129
211130;0;7;;;LaSerena;20211130
211201;0;7;;;LaSerena;20211201
211202;0;7;;;LaSerena;20211202
211203;0;8;;;LaSerena;20211203
211204;0;12;;;LaSerena;20211204
211205;0;9;;;LaSerena;20211205
211206;0;7;;;LaSerena;20211206
211207;0;8;;;LaSerena;20211207
211208;0;8;;;LaSerena;20211208
211209;0;7;;;LaSerena;20211209
211210;0;5;;;LaSerena;20211210
211211;0;5;;;LaSerena;20211211
211212;0;6;;;LaSerena;20211212
211213;0;8;;;LaSerena;20211213
211214;0;8;;;LaSerena;20211214
211215;0;7;;;LaSerena;20211215
211216;0;4;;;LaSerena;20211216
211217;0;8;;;LaSerena;20211217
211218;0;7;;;LaSerena;20211218
211219;0;7;;;LaSerena;20211219
211220;0;7;;;LaSerena;20211220
211221;0;7;;;LaSerena;20211221
211222;0;8;;;LaSerena;20211222
211223;0;8;;;LaSerena;20211223
211224;0;8;;;LaSerena;20211224
211225;0;7;;;LaSerena;20211225
211226;0;9;;;LaSerena;20211226
211227;0;8;;;LaSerena;20211227
211228;0;6;;;LaSerena;20211228
211229;0;7;;;LaSerena;20211229
211230;0;9;;;LaSerena;20211230
211231;0;12;;;LaSerena;20211231
220101;0;13;;;LaSerena;20220101
220102;0;6;;;LaSerena;20220102
220103;0;7;;;LaSerena;20220103
220104;0;8;;;LaSerena;20220104
220105;0;8;;;LaSerena;20220105
220106;0;8;;;LaSerena;20220106
220107;0;10;;;LaSerena;20220107
220108;0;7;;;LaSerena;20220108
220109;0;7;;;LaSerena;20220109
220110;0;6;;;LaSerena;20220110
220111;0;7;;;LaSerena;20220111
220112;0;7;;;LaSerena;20220112
220113;0;7;;;LaSerena;20220113
220114;0;8;;;LaSerena;20220114
220115;0;8;;;LaSerena;20220115
220116;0;9;;;LaSerena;20220116
220117;0;8;;;LaSerena;20220117
220118;0;10;;;LaSerena;20220118
220119;0;9;;;LaSerena;20220119
220120;0;10;;;LaSerena;20220120
220121;0;7;;;LaSerena;20220121
220122;0;7;;;LaSerena;20220122
220123;0;9;;;LaSerena;20220123
220124;0;10;;;LaSerena;20220124
220125;0;9;;;LaSerena;20220125
220126;0;7;;;LaSerena;20220126
220127;0;6;;;LaSerena;20220127
220128;0;10;;;LaSerena;20220128
220129;0;10;;;LaSerena;20220129
220130;0;10;;;LaSerena;20220130
220131;0;9;;;LaSerena;20220131
220201;0;9;;;LaSerena;20220201
220202;0;8;;;LaSerena;20220202
220203;0;7;;;LaSerena;20220203
220204;0;7;;;LaSerena;20220204
220205;0;10;;;LaSerena;20220205
220206;0;9;;;LaSerena;20220206
220207;0;8;;;LaSerena;20220207
220208;0;9;;;LaSerena;20220208
220209;0;7;;;LaSerena;20220209
220210;0;6;;;LaSerena;20220210
220211;0;8;;;LaSerena;20220211
220212;0;15;;;LaSerena;20220212
220213;0;14;;;LaSerena;20220213
220214;0;12;;;LaSerena;20220214
220215;0;11;;;LaSerena;20220215
220216;0;11;;;LaSerena;20220216
220217;0;13;;;LaSerena;20220217
220218;0;15;;;LaSerena;20220218
220219;0;14;;;LaSerena;20220219
220220;0;11;;;LaSerena;20220220
220221;0;8;;;LaSerena;20220221
220222;0;6;;;LaSerena;20220222
220223;0;6;;;LaSerena;20220223
220224;0;10;;;LaSerena;20220224
220225;0;10;;;LaSerena;20220225
220226;0;10;;;LaSerena;20220226
220227;0;9;;;LaSerena;20220227
220228;0;12;;;LaSerena;20220228
220301;0;17;;;LaSerena;20220301
220302;0;16;;;LaSerena;20220302
220303;0;15;;;LaSerena;20220303
220304;0;11;;;LaSerena;20220304
220305;0;11;;;LaSerena;20220305
220306;0;11;;;LaSerena;20220306
220307;0;8;;;LaSerena;20220307
220308;0;11;;;LaSerena;20220308
220309;0;9;;;LaSerena;20220309
220310;0;12;;;LaSerena;20220310
220311;0;14;;;LaSerena;20220311
220312;0;11;;;LaSerena;20220312
220313;0;11;;;LaSerena;20220313
220314;0;9;;;LaSerena;20220314
220315;0;8;;;LaSerena;20220315
220316;0;10;;;LaSerena;20220316
220317;0;11;;;LaSerena;20220317
220318;0;16;;;LaSerena;20220318
220319;0;13;;;LaSerena;20220319
220320;0;15;;;LaSerena;20220320
220321;0;12;;;LaSerena;20220321
220322;0;10;;;LaSerena;20220322
220323;0;11;;;LaSerena;20220323
220324;0;14;;;LaSerena;20220324
220325;0;13;;;LaSerena;20220325
220326;0;5;;;LaSerena;20220326
220327;0;9;;;LaSerena;20220327
220328;0;10;;;LaSerena;20220328
220329;0;13;;;LaSerena;20220329
220330;0;15;;;LaSerena;20220330
220331;0;18;;;LaSerena;20220331
220401;0;17;;;LaSerena;20220401
220402;0;17;;;LaSerena;20220402
220403;0;11;;;LaSerena;20220403
220404;0;13;;;LaSerena;20220404
220405;0;12;;;LaSerena;20220405
220406;0;12;;;LaSerena;20220406
220407;0;12;;;LaSerena;20220407
220408;0;10;;;LaSerena;20220408
220409;0;8;;;LaSerena;20220409
220410;0;10;;;LaSerena;20220410
220411;0;14;;;LaSerena;20220411
220412;0;13;;;LaSerena;20220412
220413;0;12;;;LaSerena;20220413
220414;0;10;;;LaSerena;20220414
220415;0;7;;;LaSerena;20220415
220416;0;11;;;LaSerena;20220416
220417;0;14;;;LaSerena;20220417
220418;0;9;;;LaSerena;20220418
220419;0;8;;;LaSerena;20220419
220420;0;12;;;LaSerena;20220420
220421;0;18;;;LaSerena;20220421
220422;0;14;;;LaSerena;20220422
220423;0;10;;;LaSerena;20220423
220424;0;5;;;LaSerena;20220424
220425;0;6;;;LaSerena;20220425
220426;0;6;;;LaSerena;20220426
220427;0;10;;;LaSerena;20220427
220428;0;14;;;LaSerena;20220428
220429;0;14;;;LaSerena;20220429
220430;0;18;;;LaSerena;20220430
220501;0;20;;;LaSerena;20220501
220502;0;16;;;LaSerena;20220502
220503;0;16;;;LaSerena;20220503
220504;0;15;;;LaSerena;20220504
220505;0;13;;;LaSerena;20220505
220506;0;15;;;LaSerena;20220506
220507;0;13;;;LaSerena;20220507
220508;0;17;;;LaSerena;20220508
220509;0;18;;;LaSerena;20220509
220510;0;23;;;LaSerena;20220510
220511;0;15;;;LaSerena;20220511
220512;0;20;;;LaSerena;20220512
220513;0;;;13;LaSerena;20220513
220514;0;;;3;LaSerena;20220514
220515;0;;;2;LaSerena;20220515
220516;0;;;7;LaSerena;20220516
220517;0;17;;;LaSerena;20220517
220518;0;15;;;LaSerena;20220518
220519;0;13;;;LaSerena;20220519
220520;0;13;;;LaSerena;20220520
220521;0;13;;;LaSerena;20220521
220522;0;15;;;LaSerena;20220522
220523;0;14;;;LaSerena;20220523
220524;0;11;;;LaSerena;20220524
220525;0;13;;;LaSerena;20220525
220526;0;11;;;LaSerena;20220526
220527;0;15;;;LaSerena;20220527
220528;0;20;;;LaSerena;20220528
220529;0;30;;;LaSerena;20220529
220530;0;28;;;LaSerena;20220530
220531;0;23;;;LaSerena;20220531
220601;0;17;;;LaSerena;20220601
220602;0;19;;;LaSerena;20220602
220603;0;23;;;LaSerena;20220603
220604;0;14;;;LaSerena;20220604
220605;0;14;;;LaSerena;20220605
220606;0;13;;;LaSerena;20220606
220607;0;12;;;LaSerena;20220607
220608;0;10;;;LaSerena;20220608
220609;0;18;;;LaSerena;20220609
220610;0;21;;;LaSerena;20220610
220611;0;16;;;LaSerena;20220611
220612;0;19;;;LaSerena;20220612
220613;0;14;;;LaSerena;20220613
220614;0;14;;;LaSerena;20220614
220615;0;10;;;LaSerena;20220615
220616;0;12;;;LaSerena;20220616
220617;0;17;;;LaSerena;20220617
220618;0;18;;;LaSerena;20220618
220619;0;16;;;LaSerena;20220619
220620;0;16;;;LaSerena;20220620
220621;0;12;;;LaSerena;20220621
220622;0;6;;;LaSerena;20220622
220623;0;9;;;LaSerena;20220623
220624;0;10;;;LaSerena;20220624
220625;0;22;;;LaSerena;20220625
220626;0;15;;;LaSerena;20220626
220627;0;11;;;LaSerena;20220627
220628;0;9;;;LaSerena;20220628
220629;0;19;;;LaSerena;20220629
220630;0;14;;;LaSerena;20220630
220701;0;10;;;LaSerena;20220701
220702;0;14;;;LaSerena;20220702
220703;0;17;;;LaSerena;20220703
220704;0;17;;;LaSerena;20220704
220705;0;15;;;LaSerena;20220705
220706;0;14;;;LaSerena;20220706
220707;0;15;;;LaSerena;20220707
220708;0;12;;;LaSerena;20220708
220709;0;10;;;LaSerena;20220709
220710;0;5;;;LaSerena;20220710
220711;0;10;;;LaSerena;20220711
220712;0;15;;;LaSerena;20220712
220713;0;12;;;LaSerena;20220713
220714;0;5;;;LaSerena;20220714
220715;0;6;;;LaSerena;20220715
220716;0;13;;;LaSerena;20220716
220717;0;14;;;LaSerena;20220717
220718;0;29;;;LaSerena;20220718
220719;0;17;;;LaSerena;20220719
220720;0;13;;;LaSerena;20220720
220721;0;14;;;LaSerena;20220721
220722;0;11;;;LaSerena;20220722
220723;0;13;;;LaSerena;20220723
220724;0;10;;;LaSerena;20220724
220725;0;13;;;LaSerena;20220725
220726;0;9;;;LaSerena;20220726
220727;0;9;;;LaSerena;20220727
220728;0;10;;;LaSerena;20220728
220729;0;12;;;LaSerena;20220729
220730;0;13;;;LaSerena;20220730
220731;0;10;;;LaSerena;20220731
220801;0;14;;;LaSerena;20220801
220802;0;12;;;LaSerena;20220802
220803;0;17;;;LaSerena;20220803
220804;0;20;;;LaSerena;20220804
220805;0;21;;;LaSerena;20220805
220806;0;12;;;LaSerena;20220806
220807;0;7;;;LaSerena;20220807
220808;0;15;;;LaSerena;20220808
220809;0;16;;;LaSerena;20220809
220810;0;14;;;LaSerena;20220810
220811;0;13;;;LaSerena;20220811
220812;0;8;;;LaSerena;20220812
220813;0;11;;;LaSerena;20220813
220814;0;10;;;LaSerena;20220814
220815;0;11;;;LaSerena;20220815
220816;0;12;;;LaSerena;20220816
220817;0;12;;;LaSerena;20220817
220818;0;17;;;LaSerena;20220818
220819;0;15;;;LaSerena;20220819
220820;0;11;;;LaSerena;20220820
220821;0;6;;;LaSerena;20220821
220822;0;7;;;LaSerena;20220822
220823;0;11;;;LaSerena;20220823
220824;0;17;;;LaSerena;20220824
220825;0;18;;;LaSerena;20220825
220826;0;12;;;LaSerena;20220826
220827;0;13;;;LaSerena;20220827
220828;0;16;;;LaSerena;20220828
220829;0;7;;;LaSerena;20220829
220830;0;6;;;LaSerena;20220830
220831;0;7;;;LaSerena;20220831
220901;0;11;;;LaSerena;20220901
220902;0;15;;;LaSerena;20220902
220903;0;15;;;LaSerena;20220903
220904;0;14;;;LaSerena;20220904
220905;0;10;;;LaSerena;20220905
220906;0;12;;;LaSerena;20220906
220907;0;8;;;LaSerena;20220907
220908;0;10;;;LaSerena;20220908
220909;0;10;;;LaSerena;20220909
220910;0;11;;;LaSerena;20220910
220911;0;8;;;LaSerena;20220911
220912;0;10;;;LaSerena;20220912
220913;0;8;;;LaSerena;20220913
220914;0;11;;;LaSerena;20220914
220915;0;14;;;LaSerena;20220915
220916;0;8;;;LaSerena;20220916
220917;0;11;;;LaSerena;20220917
220918;0;11;;;LaSerena;20220918
220919;0;10;;;LaSerena;20220919
220920;0;8;;;LaSerena;20220920
220921;0;10;;;LaSerena;20220921
220922;0;13;;;LaSerena;20220922
220923;0;11;;;LaSerena;20220923
220924;0;8;;;LaSerena;20220924
220925;0;8;;;LaSerena;20220925
220926;0;8;;;LaSerena;20220926
220927;0;8;;;LaSerena;20220927
220928;0;8;;;LaSerena;20220928
220929;0;9;;;LaSerena;20220929
220930;0;9;;;LaSerena;20220930
221001;0;6;;;LaSerena;20221001
221002;0;7;;;LaSerena;20221002
221003;0;5;;;LaSerena;20221003
221004;0;4;;;LaSerena;20221004
221005;0;7;;;LaSerena;20221005
221006;0;9;;;LaSerena;20221006
221007;0;13;;;LaSerena;20221007
221008;0;8;;;LaSerena;20221008
221009;0;10;;;LaSerena;20221009
221010;0;8;;;LaSerena;20221010
221011;0;12;;;LaSerena;20221011
221012;0;13;;;LaSerena;20221012
221013;0;12;;;LaSerena;20221013
221014;0;15;;;LaSerena;20221014
221015;0;9;;;LaSerena;20221015
221016;0;6;;;LaSerena;20221016
221017;0;4;;;LaSerena;20221017
221018;0;5;;;LaSerena;20221018
221019;0;5;;;LaSerena;20221019
221020;0;9;;;LaSerena;20221020
221021;0;10;;;LaSerena;20221021
221022;0;8;;;LaSerena;20221022
221023;0;6;;;LaSerena;20221023
221024;0;7;;;LaSerena;20221024
221025;0;5;;;LaSerena;20221025
221026;0;7;;;LaSerena;20221026
221027;0;8;;;LaSerena;20221027
221028;0;7;;;LaSerena;20221028
221029;0;7;;;LaSerena;20221029
221030;0;5;;;LaSerena;20221030
221031;0;13;;;LaSerena;20221031
221101;0;12;;;LaSerena;20221101
221102;0;10;;;LaSerena;20221102
221103;0;8;;;LaSerena;20221103
221104;0;9;;;LaSerena;20221104
221105;0;8;;;LaSerena;20221105
221106;0;9;;;LaSerena;20221106
221107;0;8;;;LaSerena;20221107
221108;0;4;;;LaSerena;20221108
221109;0;5;;;LaSerena;20221109
221110;0;6;;;LaSerena;20221110
221111;0;3;;;LaSerena;20221111
221112;0;7;;;LaSerena;20221112
221113;0;5;;;LaSerena;20221113
221114;0;7;;;LaSerena;20221114
221115;0;5;;;LaSerena;20221115
221116;0;5;;;LaSerena;20221116
221117;0;5;;;LaSerena;20221117
221118;0;7;;;LaSerena;20221118
221119;0;8;;;LaSerena;20221119
221120;0;9;;;LaSerena;20221120
221121;0;11;;;LaSerena;20221121
221122;0;6;;;LaSerena;20221122
221123;0;4;;;LaSerena;20221123
221124;0;4;;;LaSerena;20221124
221125;0;5;;;LaSerena;20221125
221126;0;5;;;LaSerena;20221126
221127;0;3;;;LaSerena;20221127
221128;0;4;;;LaSerena;20221128
221129;0;3;;;LaSerena;20221129
221130;0;3;;;LaSerena;20221130
221201;0;5;;;LaSerena;20221201
221202;0;7;;;LaSerena;20221202
221203;0;7;;;LaSerena;20221203
221204;0;8;;;LaSerena;20221204
221205;0;7;;;LaSerena;20221205
221206;0;8;;;LaSerena;20221206
221207;0;7;;;LaSerena;20221207
221208;0;5;;;LaSerena;20221208
221209;0;5;;;LaSerena;20221209
221210;0;5;;;LaSerena;20221210
221211;0;10;;;LaSerena;20221211
221212;0;12;;;LaSerena;20221212
221213;0;10;;;LaSerena;20221213
221214;0;9;;;LaSerena;20221214
221215;0;9;;;LaSerena;20221215
221216;0;8;;;LaSerena;20221216
221217;0;9;;;LaSerena;20221217
221218;0;7;;;LaSerena;20221218
221219;0;7;;;LaSerena;20221219
221220;0;7;;;LaSerena;20221220
221221;0;7;;;LaSerena;20221221
221222;0;8;;;LaSerena;20221222
221223;0;11;;;LaSerena;20221223
221224;0;13;;;LaSerena;20221224
221225;0;7;;;LaSerena;20221225
221226;0;8;;;LaSerena;20221226
221227;0;10;;;LaSerena;20221227
221228;0;11;;;LaSerena;20221228
221229;0;11;;;LaSerena;20221229
221230;0;8;;;LaSerena;20221230
221231;0;9;;;LaSerena;20221231
230101;0;16;;;LaSerena;20230101
230102;0;10;;;LaSerena;20230102
230103;0;11;;;LaSerena;20230103
230104;0;11;;;LaSerena;20230104
230105;0;9;;;LaSerena;20230105
230106;0;8;;;LaSerena;20230106
230107;0;9;;;LaSerena;20230107
230108;0;6;;;LaSerena;20230108
230109;0;6;;;LaSerena;20230109
230110;0;5;;;LaSerena;20230110
230111;0;10;;;LaSerena;20230111
230112;0;13;;;LaSerena;20230112
230113;0;12;;;LaSerena;20230113
230114;0;11;;;LaSerena;20230114
230115;0;8;;;LaSerena;20230115
230116;0;10;;;LaSerena;20230116
230117;0;;;9;LaSerena;20230117
230118;0;;;9;LaSerena;20230118
230119;0;9;;;LaSerena;20230119
230120;0;10;;;LaSerena;20230120
230121;0;9;;;LaSerena;20230121
230122;0;7;;;LaSerena;20230122
230123;0;8;;;LaSerena;20230123
230124;0;7;;;LaSerena;20230124
230125;0;10;;;LaSerena;20230125
230126;0;10;;;LaSerena;20230126
230127;0;9;;;LaSerena;20230127
230128;0;12;;;LaSerena;20230128
230129;0;11;;;LaSerena;20230129
230130;0;10;;;LaSerena;20230130
230131;0;6;;;LaSerena;20230131
230201;0;10;;;LaSerena;20230201
230202;0;13;;;LaSerena;20230202
230203;0;9;;;LaSerena;20230203
230204;0;11;;;LaSerena;20230204
230205;0;12;;;LaSerena;20230205
230206;0;14;;;LaSerena;20230206
230207;0;22;;;LaSerena;20230207
230208;0;22;;;LaSerena;20230208
230209;0;22;;;LaSerena;20230209
230210;0;24;;;LaSerena;20230210
230211;0;25;;;LaSerena;20230211
230212;0;17;;;LaSerena;20230212
230213;0;12;;;LaSerena;20230213
230214;0;13;;;LaSerena;20230214
230215;0;15;;;LaSerena;20230215
230216;0;12;;;LaSerena;20230216
230217;0;13;;;LaSerena;20230217
230218;0;11;;;LaSerena;20230218
230219;0;12;;;LaSerena;20230219
230220;0;17;;;LaSerena;20230220
230221;0;19;;;LaSerena;20230221
230222;0;17;;;LaSerena;20230222
230223;0;15;;;LaSerena;20230223
230224;0;13;;;LaSerena;20230224
230225;0;13;;;LaSerena;20230225
230226;0;13;;;LaSerena;20230226
230227;0;16;;;LaSerena;20230227
230228;0;12;;;LaSerena;20230228
230301;0;12;;;LaSerena;20230301
230302;0;10;;;LaSerena;20230302
230303;0;8;;;LaSerena;20230303
230304;0;9;;;LaSerena;20230304
230305;0;9;;;LaSerena;20230305
230306;0;8;;;LaSerena;20230306
230307;0;8;;;LaSerena;20230307
230308;0;6;;;LaSerena;20230308
230309;0;6;;;LaSerena;20230309
230310;0;4;;;LaSerena;20230310
230311;0;3;;;LaSerena;20230311
230312;0;3;;;LaSerena;20230312
230313;0;7;;;LaSerena;20230313
230314;0;6;;;LaSerena;20230314
230315;0;6;;;LaSerena;20230315
230316;0;5;;;LaSerena;20230316
230317;0;6;;;LaSerena;20230317
230318;0;5;;;LaSerena;20230318
230319;0;7;;;LaSerena;20230319
230320;0;6;;;LaSerena;20230320
230321;0;7;;;LaSerena;20230321
230322;0;8;;;LaSerena;20230322
230323;0;11;;;LaSerena;20230323
230324;0;14;;;LaSerena;20230324
230325;0;16;;;LaSerena;20230325
230326;0;15;;;LaSerena;20230326
230327;0;11;;;LaSerena;20230327
230328;0;11;;;LaSerena;20230328
230329;0;10;;;LaSerena;20230329
230330;0;12;;;LaSerena;20230330
230331;0;13;;;LaSerena;20230331
230401;0;12;;;LaSerena;20230401
230402;0;10;;;LaSerena;20230402
230403;0;12;;;LaSerena;20230403
230404;0;11;;;LaSerena;20230404
230405;0;11;;;LaSerena;20230405
230406;0;10;;;LaSerena;20230406
230407;0;10;;;LaSerena;20230407
230408;0;9;;;LaSerena;20230408
230409;0;6;;;LaSerena;20230409
230410;0;8;;;LaSerena;20230410
230411;0;8;;;LaSerena;20230411
230412;0;7;;;LaSerena;20230412
230413;0;6;;;LaSerena;20230413
230414;0;8;;;LaSerena;20230414
230415;0;10;;;LaSerena;20230415
230416;0;11;;;LaSerena;20230416
230417;0;12;;;LaSerena;20230417
230418;0;15;;;LaSerena;20230418
230419;0;24;;;LaSerena;20230419
230420;0;20;;;LaSerena;20230420
230421;0;16;;;LaSerena;20230421
230422;0;14;;;LaSerena;20230422
230423;0;9;;;LaSerena;20230423
230424;0;7;;;LaSerena;20230424
230425;0;11;;;LaSerena;20230425
230426;0;8;;;LaSerena;20230426
230427;0;4;;;LaSerena;20230427
230428;0;9;;;LaSerena;20230428
230429;0;7;;;LaSerena;20230429
230430;0;12;;;LaSerena;20230430
230501;0;15;;;LaSerena;20230501
230502;0;13;;;LaSerena;20230502
230503;0;12;;;LaSerena;20230503
230504;0;15;;;LaSerena;20230504
230505;0;17;;;LaSerena;20230505
230506;0;16;;;LaSerena;20230506
230507;0;17;;;LaSerena;20230507
230508;0;27;;;LaSerena;20230508
230509;0;28;;;LaSerena;20230509
230510;0;23;;;LaSerena;20230510
230511;0;26;;;LaSerena;20230511
230512;0;21;;;LaSerena;20230512
230513;0;22;;;LaSerena;20230513
230514;0;18;;;LaSerena;20230514
230515;0;11;;;LaSerena;20230515
230516;0;10;;;LaSerena;20230516
230517;0;10;;;LaSerena;20230517
230518;0;12;;;LaSerena;20230518
230519;0;19;;;LaSerena;20230519
230520;0;21;;;LaSerena;20230520
230521;0;14;;;LaSerena;20230521
230522;0;;;7;LaSerena;20230522
230523;0;;;4;LaSerena;20230523
230524;0;;;3;LaSerena;20230524
230525;0;;;8;LaSerena;20230525
230526;0;13;;;LaSerena;20230526
230527;0;18;;;LaSerena;20230527
230528;0;13;;;LaSerena;20230528
230529;0;12;;;LaSerena;20230529
230530;0;12;;;LaSerena;20230530
230531;0;22;;;LaSerena;20230531
230601;0;14;;;LaSerena;20230601
230602;0;8;;;LaSerena;20230602
230603;0;12;;;LaSerena;20230603
230604;0;16;;;LaSerena;20230604
230605;0;14;;;LaSerena;20230605
230606;0;15;;;LaSerena;20230606
230607;0;13;;;LaSerena;20230607
230608;0;10;;;LaSerena;20230608
230609;0;10;;;LaSerena;20230609
230610;0;10;;;LaSerena;20230610
230611;0;14;;;LaSerena;20230611
230612;0;15;;;LaSerena;20230612
230613;0;15;;;LaSerena;20230613
230614;0;19;;;LaSerena;20230614
230615;0;31;;;LaSerena;20230615
230616;0;32;;;LaSerena;20230616
230617;0;25;;;LaSerena;20230617
230618;0;12;;;LaSerena;20230618
230619;0;11;;;LaSerena;20230619
230620;0;8;;;LaSerena;20230620
230621;0;14;;;LaSerena;20230621
230622;0;11;;;LaSerena;20230622
230623;0;12;;;LaSerena;20230623
230624;0;12;;;LaSerena;20230624
230625;0;9;;;LaSerena;20230625
230626;0;7;;;LaSerena;20230626
230627;0;11;;;LaSerena;20230627
230628;0;17;;;LaSerena;20230628
230629;0;20;;;LaSerena;20230629
230630;0;22;;;LaSerena;20230630
230701;0;12;;;LaSerena;20230701
230702;0;9;;;LaSerena;20230702
230703;0;12;;;LaSerena;20230703
230704;0;14;;;LaSerena;20230704
230705;0;13;;;LaSerena;20230705
230706;0;13;;;LaSerena;20230706
230707;0;17;;;LaSerena;20230707
230708;0;10;;;LaSerena;20230708
230709;0;13;;;LaSerena;20230709
230710;0;9;;;LaSerena;20230710
230711;0;6;;;LaSerena;20230711
230712;0;7;;;LaSerena;20230712
230713;0;18;;;LaSerena;20230713
230714;0;21;;;LaSerena;20230714
230715;0;23;;;LaSerena;20230715
230716;0;24;;;LaSerena;20230716
230717;0;19;;;LaSerena;20230717
230718;0;24;;;LaSerena;20230718
230719;0;23;;;LaSerena;20230719
230720;0;14;;;LaSerena;20230720
230721;0;12;;;LaSerena;20230721
230722;0;11;;;LaSerena;20230722
230723;0;13;;;LaSerena;20230723
230724;0;11;;;LaSerena;20230724
230725;0;9;;;LaSerena;20230725
230726;0;10;;;LaSerena;20230726
230727;0;14;;;LaSerena;20230727
230728;0;15;;;LaSerena;20230728
230729;0;15;;;LaSerena;20230729
