FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;FECHA(YYYYMMDD)
071002;0;28,7083;;;20071002
071003;0;22,4167;;;20071003
071004;0;20,2083;;;20071004
071005;0;19,3333;;;20071005
071006;0;23,6667;;;20071006
071007;0;26,9167;;;20071007
071008;0;20,375;;;20071008
071009;0;16,1667;;;20071009
071010;0;15,2083;;;20071010
071011;0;13,1667;;;20071011
071012;0;15,75;;;20071012
071013;0;11;;;20071013
071014;0;12,5833;;;20071014
071015;0;13,125;;;20071015
071016;0;21,2917;;;20071016
071017;0;39,45;;;20071017
071018;0;30,6667;;;20071018
071019;0;22,9167;;;20071019
071020;0;19,9583;;;20071020
071021;0;21,375;;;20071021
071022;0;18,25;;;20071022
071023;0;26,8333;;;20071023
071024;0;21,7083;;;20071024
071025;0;21,75;;;20071025
071026;0;23,4583;;;20071026
071027;0;25,625;;;20071027
071028;0;14,7917;;;20071028
071029;0;19,8333;;;20071029
071030;0;16,875;;;20071030
071031;0;13,2083;;;20071031
071101;0;17,4167;;;20071101
071102;0;19,5;;;20071102
071103;0;20,5417;;;20071103
071104;0;21,9167;;;20071104
071105;0;23;;;20071105
071106;0;24;;;20071106
071107;0;31,375;;;20071107
071108;0;25,2917;;;20071108
071109;0;11,0417;;;20071109
071110;0;12,2083;;;20071110
071111;0;20,4737;;;20071111
071112;0;;;;20071112
071113;0;19,5417;;;20071113
071114;0;26,125;;;20071114
071115;0;27,2083;;;20071115
071116;0;19,9583;;;20071116
071117;0;16,75;;;20071117
071118;0;18,8333;;;20071118
071119;0;23,625;;;20071119
071120;0;31,7917;;;20071120
071121;0;25,9583;;;20071121
071122;0;17,0833;;;20071122
071123;0;19,6667;;;20071123
071124;0;20,6667;;;20071124
071125;0;20,125;;;20071125
071126;0;19,4583;;;20071126
071127;0;19,7083;;;20071127
071128;0;20,7917;;;20071128
071129;0;20,5833;;;20071129
071130;0;21,2917;;;20071130
071201;0;17,4583;;;20071201
071202;0;18,125;;;20071202
071203;0;19,25;;;20071203
071204;0;20,3333;;;20071204
071205;0;18,125;;;20071205
071206;0;23,5417;;;20071206
071207;0;17,8333;;;20071207
071208;0;15,4167;;;20071208
071209;0;14,9583;;;20071209
071210;0;16,0417;;;20071210
071211;0;22,0417;;;20071211
071212;0;23,0417;;;20071212
071213;0;15,4167;;;20071213
071214;0;18,9167;;;20071214
071215;0;22,2083;;;20071215
071216;0;26,1667;;;20071216
071217;0;22,375;;;20071217
071218;0;25,1364;;;20071218
071219;0;23,2083;;;20071219
071220;0;29,5;;;20071220
071221;0;30,5;;;20071221
071222;0;26,3333;;;20071222
071223;0;20,2917;;;20071223
071224;0;28,7083;;;20071224
071225;0;15,5833;;;20071225
071226;0;15,2917;;;20071226
071227;0;22,625;;;20071227
071228;0;31,65;;;20071228
071229;0;;;;20071229
071230;0;11,3333;;;20071230
071231;0;17,7083;;;20071231
080101;0;17,5;;;20080101
080102;0;19,25;;;20080102
080103;0;25,9583;;;20080103
080104;0;25,125;;;20080104
080105;0;32,0833;;;20080105
080106;0;32,75;;;20080106
080107;0;27,3333;;;20080107
080108;0;21,7917;;;20080108
080109;0;14,0833;;;20080109
080110;0;12,5;;;20080110
080111;0;19,7917;;;20080111
080112;0;29,8333;;;20080112
080113;0;28,6667;;;20080113
080114;0;18,8333;;;20080114
080115;0;20,5909;;;20080115
080116;0;34,7083;;;20080116
080117;0;29,75;;;20080117
080118;0;25,0833;;;20080118
080119;0;29,2917;;;20080119
080120;0;21;;;20080120
080121;0;23,9583;;;20080121
080122;0;31,7619;;;20080122
080123;0;32,7916;;;20080123
080124;0;21,5;;;20080124
080125;0;20,1667;;;20080125
080126;0;15,5833;;;20080126
080127;0;24,0417;;;20080127
080128;0;29,5;;;20080128
080129;0;25,4583;;;20080129
080130;0;20;;;20080130
080131;0;19,0833;;;20080131
080201;0;20,2917;;;20080201
080202;0;23,6667;;;20080202
080203;0;18,625;;;20080203
080204;0;22;;;20080204
080205;0;19,9583;;;20080205
080206;0;13,375;;;20080206
080207;0;18,0833;;;20080207
080208;0;22,125;;;20080208
080209;0;19,875;;;20080209
080210;0;20,9583;;;20080210
080211;0;30,9583;;;20080211
080212;0;30,5417;;;20080212
080213;0;28,7917;;;20080213
080214;0;23,125;;;20080214
080215;0;23,8261;;;20080215
080216;0;21,9583;;;20080216
080217;0;18,5833;;;20080217
080218;0;23,625;;;20080218
080219;0;24,9167;;;20080219
080220;0;28,7917;;;20080220
080221;0;22,75;;;20080221
080222;0;24;;;20080222
080223;0;15,875;;;20080223
080224;0;12,625;;;20080224
080225;0;16,2727;;;20080225
080226;0;25,25;;;20080226
080227;0;23,7917;;;20080227
080228;0;25,125;;;20080228
080229;0;21,875;;;20080229
080301;0;18,4583;;;20080301
080302;0;13,9167;;;20080302
080303;0;20,0417;;;20080303
080304;0;;;20,1559;20080304
080305;0;26;;;20080305
080306;0;24,7917;;;20080306
080307;0;;;26,7823;20080307
080308;0;;;;20080308
080309;0;14,3333;;;20080309
080310;0;15,5;;;20080310
080311;0;28,3158;;;20080311
080312;0;32,9583;;;20080312
080313;0;26,7083;;;20080313
080314;0;30,6667;;;20080314
080315;0;18,1667;;;20080315
080316;0;13,5417;;;20080316
080317;0;22,0833;;;20080317
080318;0;29,4167;;;20080318
080319;0;20,6667;;;20080319
080320;0;29,875;;;20080320
080321;0;27,2083;;;20080321
080322;0;29,75;;;20080322
080323;0;25,9583;;;20080323
080324;0;18,75;;;20080324
080325;0;18,4167;;;20080325
080326;0;26,1667;;;20080326
080327;0;29,5417;;;20080327
080328;0;37;;;20080328
080329;0;31,5417;;;20080329
080330;0;19,5833;;;20080330
080331;0;22,6522;;;20080331
080401;0;31,7727;;;20080401
080402;0;35,4583;;;20080402
080403;0;43,5833;;;20080403
080404;0;46,5416;;;20080404
080405;0;37,3333;;;20080405
080406;0;25,4583;;;20080406
080407;0;13,9583;;;20080407
080408;0;35,5833;;;20080408
080409;0;39,8333;;;20080409
080410;0;29,0833;;;20080410
080411;0;23,3333;;;20080411
080412;0;23,9583;;;20080412
080413;0;15,625;;;20080413
080414;0;31,2917;;;20080414
080415;0;29,9583;;;20080415
080416;0;40,3333;;;20080416
080417;0;63,0833;;;20080417
080418;0;57,4166;;;20080418
080419;0;56,5833;;;20080419
080420;0;43,7083;;;20080420
080421;0;42,7916;;;20080421
080422;0;48,7083;;;20080422
080423;0;52,5833;;;20080423
080424;0;55;;;20080424
080425;0;24,3333;;;20080425
080426;0;39,625;;;20080426
080427;0;20,25;;;20080427
080428;0;12,8333;;;20080428
080429;0;30,8333;;;20080429
080430;0;28,625;;;20080430
080501;0;43,2083;;;20080501
080502;0;64,9545;;;20080502
080503;0;44,0833;;;20080503
080504;0;51,3333;;;20080504
080505;0;50,375;;;20080505
080506;0;44,875;;;20080506
080507;0;56,625;;;20080507
080508;0;56,5833;;;20080508
080509;0;53,625;;;20080509
080510;0;68,7916;;;20080510
080511;0;84,8333;;;20080511
080512;0;58,6666;;;20080512
080513;0;55,4166;;;20080513
080514;0;61,75;;;20080514
080515;0;84,1666;;;20080515
080516;0;68,1666;;;20080516
080517;0;37;;;20080517
080518;0;31,5417;;;20080518
080519;0;18,5833;;;20080519
080520;0;34;;;20080520
080521;0;20,4167;;;20080521
080522;0;29,9583;;;20080522
080523;0;12,25;;;20080523
080524;0;41,1666;;;20080524
080525;0;47,6666;;;20080525
080526;0;35,0833;;;20080526
080527;0;12,8333;;;20080527
080528;0;26,0833;;;20080528
080529;0;60,0833;;;20080529
080530;0;61,3333;;;20080530
080531;0;83,4761;;;20080531
080601;0;53;;;20080601
080602;0;54,3333;;;20080602
080603;0;61,6666;;;20080603
080604;0;26,375;;;20080604
080605;0;16,2083;;;20080605
080606;0;53,2083;;;20080606
080607;0;55,3684;;;20080607
080608;0;;;80,3331;20080608
080609;0;;;77,1283;20080609
080610;0;;;115,451;20080610
080611;0;;;121,066;20080611
080612;0;;;91,3129;20080612
080613;0;71,25;;;20080613
080614;0;53,75;;;20080614
080615;0;89,8333;;;20080615
080616;0;46,0416;;;20080616
080617;0;58,2083;;;20080617
080618;0;51,125;;;20080618
080619;0;17,9583;;;20080619
080620;0;42,5833;;;20080620
080621;0;80,6666;;;20080621
080622;0;80,375;;;20080622
080623;0;86,3333;;;20080623
080624;0;77,5;;;20080624
080625;0;83,6666;;;20080625
080626;0;52;;;20080626
080627;0;78;;;20080627
080628;0;81,5;;;20080628
080629;0;58,4166;;;20080629
080630;0;83,9166;;;20080630
080701;0;76,3333;;;20080701
080702;0;59,125;;;20080702
080703;0;43,2083;;;20080703
080704;0;29,0454;;;20080704
080705;0;52,7083;;;20080705
080706;0;67,9166;;;20080706
080707;0;54,1666;;;20080707
080708;0;82,75;;;20080708
080709;0;52,0416;;;20080709
080710;0;49,3333;;;20080710
080711;0;46;;;20080711
080712;0;43,375;;;20080712
080713;0;41,1666;;;20080713
080714;0;54,4166;;;20080714
080715;0;37,2916;;;20080715
080716;0;38,7916;;;20080716
080717;0;7,125;;;20080717
080718;0;44,2916;;;20080718
080719;0;70,0416;;;20080719
080720;0;42,875;;;20080720
080721;0;45,625;;;20080721
080722;0;45,25;;;20080722
080723;0;16,375;;;20080723
080724;0;66;;;20080724
080725;0;66,4583;;;20080725
080726;0;50,3333;;;20080726
080727;0;34,4583;;;20080727
080728;0;54,8333;;;20080728
080729;0;53,8333;;;20080729
080730;0;53,9166;;;20080730
080731;0;45,5833;;;20080731
080801;0;24,0476;;;20080801
080802;0;13,0833;;;20080802
080803;0;31,9583;;;20080803
080804;0;27,0454;;;20080804
080805;0;31,0833;;;20080805
080806;0;36,4166;;;20080806
080807;0;39,875;;;20080807
080808;0;51,3333;;;20080808
080809;0;67,4166;;;20080809
080810;0;68;;;20080810
080811;0;25,7917;;;20080811
080812;0;34,2916;;;20080812
080813;0;46,7083;;;20080813
080814;0;50,9166;;;20080814
080815;0;19,375;;;20080815
080816;0;7,20833;;;20080816
080817;0;21,1667;;;20080817
080818;0;18,7917;;;20080818
080819;0;13,125;;;20080819
080820;0;18,125;;;20080820
080821;0;27,625;;;20080821
080822;0;39,7916;;;20080822
080823;0;34,5416;;;20080823
080824;0;39,75;;;20080824
080825;0;26,4167;;;20080825
080826;0;14,8333;;;20080826
080827;0;11,7083;;;20080827
080828;0;13,5417;;;20080828
080829;0;34,2916;;;20080829
080830;0;37,7083;;;20080830
080831;0;35,7916;;;20080831
080901;0;10,5833;;;20080901
080902;0;10,125;;;20080902
080903;0;13;;;20080903
080904;0;21,25;;;20080904
080905;0;27,1667;;;20080905
080906;0;36,7916;;;20080906
080907;0;30,9167;;;20080907
080908;0;32,375;;;20080908
080909;0;28,875;;;20080909
080910;0;16,875;;;20080910
080911;0;31,5;;;20080911
080912;0;62,75;;;20080912
080913;0;44,5;;;20080913
080914;0;43,2916;;;20080914
080915;0;36,25;;;20080915
080916;0;40,1818;;;20080916
080917;0;23,9583;;;20080917
080918;0;23,9583;;;20080918
080919;0;26,5833;;;20080919
080920;0;48,7083;;;20080920
080921;0;35,1666;;;20080921
080922;0;29,2778;;;20080922
080923;0;25,5;;;20080923
080924;0;30,5714;;;20080924
080925;0;31,6111;;;20080925
080926;0;;;;20080926
080927;0;13,625;;;20080927
080928;0;17,25;;;20080928
080929;0;20,5789;;;20080929
080930;0;15,7083;;;20080930
081001;0;;;6,9855;20081001
081002;0;20,9167;;;20081002
081003;0;16,0833;;;20081003
081004;0;23,5417;;;20081004
081005;0;20,375;;;20081005
081006;0;23,2917;;;20081006
081007;0;25,9167;;;20081007
081008;0;23,0417;;;20081008
081009;0;28,0417;;;20081009
081010;0;22,7917;;;20081010
081011;0;18;;;20081011
081012;0;22,0541;;;20081012
081013;0;;;11,7971;20081013
081014;0;18,4583;;;20081014
081015;0;22,5;;;20081015
081016;0;26,4583;;;20081016
081017;0;29,5;;;20081017
081018;0;30,125;;;20081018
081019;0;20,6667;;;20081019
081020;0;12,0417;;;20081020
081021;0;14,4167;;;20081021
081022;0;21,75;;;20081022
081023;0;25,0833;;;20081023
081024;0;25,8333;;;20081024
081025;0;17,2917;;;20081025
081026;0;23,4583;;;20081026
081027;0;19,75;;;20081027
081028;0;12;;;20081028
081029;0;22,625;;;20081029
081030;0;29,3333;;;20081030
081031;0;23,5833;;;20081031
081101;0;21,0417;;;20081101
081102;0;21,375;;;20081102
081103;0;22,375;;;20081103
081104;0;26;;;20081104
081105;0;21,4167;;;20081105
081106;0;18,9583;;;20081106
081107;0;16,5417;;;20081107
081108;0;16,5;;;20081108
081109;0;19,4167;;;20081109
081110;0;22;;;20081110
081111;0;26,25;;;20081111
081112;0;28,25;;;20081112
081113;0;24,625;;;20081113
081114;0;16,8333;;;20081114
081115;0;17,4583;;;20081115
081116;0;25,0417;;;20081116
081117;0;25,75;;;20081117
081118;0;31,0833;;;20081118
081119;0;27,9167;;;20081119
081120;0;23,0417;;;20081120
081121;0;21,6667;;;20081121
081122;0;20,875;;;20081122
081123;0;23,0833;;;20081123
081124;0;22,0417;;;20081124
081125;0;23,2917;;;20081125
081126;0;25,125;;;20081126
081127;0;18,9167;;;20081127
081128;0;18,0417;;;20081128
081129;0;17,4583;;;20081129
081130;0;18,6667;;;20081130
081201;0;22,4583;;;20081201
081202;0;24,4167;;;20081202
081203;0;22,8333;;;20081203
081204;0;22,5417;;;20081204
081205;0;25,6667;;;20081205
081206;0;21;;;20081206
081207;0;16,5;;;20081207
081208;0;13,1667;;;20081208
081209;0;19,375;;;20081209
081210;0;24,2083;;;20081210
081211;0;31,2083;;;20081211
081212;0;23,1667;;;20081212
081213;0;23,375;;;20081213
081214;0;21,375;;;20081214
081215;0;15,625;;;20081215
081216;0;15,2917;;;20081216
081217;0;23,7083;;;20081217
081218;0;22,25;;;20081218
081219;0;22,875;;;20081219
081220;0;19;;;20081220
081221;0;16,9167;;;20081221
081222;0;20,3333;;;20081222
081223;0;27;;;20081223
081224;0;21,8333;;;20081224
081225;0;20;;;20081225
081226;0;27,875;;;20081226
081227;0;26,6667;;;20081227
081228;0;18,4583;;;20081228
081229;0;23,3333;;;20081229
081230;0;28,3333;;;20081230
081231;0;33,125;;;20081231
090101;0;27,375;;;20090101
090102;0;27,2083;;;20090102
090103;0;31,25;;;20090103
090104;0;25,7083;;;20090104
090105;0;23,0909;;;20090105
090106;0;17,4167;;;20090106
090107;0;19,2917;;;20090107
090108;0;22,9167;;;20090108
090109;0;27,0833;;;20090109
090110;0;28,375;;;20090110
090111;0;30,625;;;20090111
090112;0;23,2083;;;20090112
090113;0;26,6667;;;20090113
090114;0;16,5833;;;20090114
090115;0;22,5833;;;20090115
090116;0;23,7083;;;20090116
090117;0;32,5833;;;20090117
090118;0;20,9167;;;20090118
090119;0;24,375;;;20090119
090120;0;30,15;;;20090120
090121;0;29,9583;;;20090121
090122;0;29,4583;;;20090122
090123;0;33,2083;;;20090123
090124;0;19,0417;;;20090124
090125;0;17,1667;;;20090125
090126;0;22,2083;;;20090126
090127;0;32,7083;;;20090127
090128;0;35,9583;;;20090128
090129;0;29,3333;;;20090129
090130;0;25,5833;;;20090130
090131;0;22,5417;;;20090131
090201;0;25,6667;;;20090201
090202;0;22,9583;;;20090202
090203;0;27,5833;;;20090203
090204;0;17,5833;;;20090204
090205;0;20,9583;;;20090205
090206;0;23,9583;;;20090206
090207;0;25,7917;;;20090207
090208;0;23,0417;;;20090208
090209;0;28,1667;;;20090209
090210;0;29,7083;;;20090210
090211;0;32,5;;;20090211
090212;0;34,1666;;;20090212
090213;0;27,0417;;;20090213
090214;0;29,5417;;;20090214
090215;0;30,5;;;20090215
090216;0;;;8,88887;20090216
090217;0;21,4167;;;20090217
090218;0;22,8333;;;20090218
090219;0;22,0417;;;20090219
090220;0;17,5;;;20090220
090221;0;19,875;;;20090221
090222;0;20,5417;;;20090222
090223;0;30,0417;;;20090223
090224;0;23,375;;;20090224
090225;0;28,25;;;20090225
090226;0;28,125;;;20090226
090227;0;27,5;;;20090227
090228;0;24,0417;;;20090228
090301;0;17,5833;;;20090301
090302;0;18,8636;;;20090302
090303;0;17,7273;;;20090303
090304;0;19,9583;;;20090304
090305;0;28,4583;;;20090305
090306;0;30,875;;;20090306
090307;0;26,5;;;20090307
090308;0;25,7917;;;20090308
090309;0;27,7083;;;20090309
090310;0;24,8333;;;20090310
090311;0;26,8333;;;20090311
090312;0;26,25;;;20090312
090313;0;27,8333;;;20090313
090314;0;27,7917;;;20090314
090315;0;28,1667;;;20090315
090316;0;26,2632;;;20090316
090317;0;32,5416;;;20090317
090318;0;35,8333;;;20090318
090319;0;27,5;;;20090319
090320;0;34,7916;;;20090320
090321;0;37,3333;;;20090321
090322;0;40,8333;;;20090322
090323;0;33,9166;;;20090323
090324;0;28,5833;;;20090324
090325;0;36,25;;;20090325
090326;0;39,25;;;20090326
090327;0;29,8333;;;20090327
090328;0;40,5833;;;20090328
090329;0;18,7083;;;20090329
090330;0;26,3333;;;20090330
090331;0;29,7083;;;20090331
090401;0;28,3333;;;20090401
090402;0;27,4167;;;20090402
090403;0;19,0417;;;20090403
090404;0;18,4167;;;20090404
090405;0;27,9583;;;20090405
090406;0;34,2083;;;20090406
090407;0;39,6666;;;20090407
090408;0;37,0416;;;20090408
090409;0;34,9545;;;20090409
090410;0;27;;;20090410
090411;0;25,0417;;;20090411
090412;0;22,2917;;;20090412
090413;0;26,5833;;;20090413
090414;0;40,2083;;;20090414
090415;0;43,2083;;;20090415
090416;0;38,4166;;;20090416
090417;0;40,9166;;;20090417
090418;0;49,2916;;;20090418
090419;0;39,125;;;20090419
090420;0;38,2916;;;20090420
090421;0;46,7083;;;20090421
090422;0;38,2083;;;20090422
090423;0;28,7083;;;20090423
090424;0;48,1666;;;20090424
090425;0;55,9166;;;20090425
090426;0;51,8333;;;20090426
090427;0;40,2916;;;20090427
090428;0;57,1666;;;20090428
090429;0;51,3333;;;20090429
090430;0;38;;;20090430
090501;0;56,625;;;20090501
090502;0;42,25;;;20090502
090503;0;33,9166;;;20090503
090504;0;16,0417;;;20090504
090505;0;53,8333;;;20090505
090506;0;53,6364;;;20090506
090507;0;55,375;;;20090507
090508;0;53;;;20090508
090509;0;38,7083;;;20090509
090510;0;80,75;;;20090510
090511;0;105,375;;;20090511
090512;0;57,8333;;;20090512
090513;0;23;;;20090513
090514;0;31,6667;;;20090514
090515;0;31,625;;;20090515
090516;0;38,4166;;;20090516
090517;0;20,25;;;20090517
090518;0;27,75;;;20090518
090519;0;36,6666;;;20090519
090520;0;51,5833;;;20090520
090521;0;50,8333;;;20090521
090522;0;40,0416;;;20090522
090523;0;44,4583;;;20090523
090524;0;52,1666;;;20090524
090525;0;15,4167;;;20090525
090526;0;16,6667;;;20090526
090527;0;45,7083;;;20090527
090528;0;40;;;20090528
090529;0;38,4166;;;20090529
090530;0;33,5416;;;20090530
090531;0;34,7916;;;20090531
090601;0;45,0833;;;20090601
090602;0;50,0833;;;20090602
090603;0;51,75;;;20090603
090604;0;56,5;;;20090604
090605;0;57,25;;;20090605
090606;0;58;;;20090606
090607;0;54,4166;;;20090607
090608;0;75,9166;;;20090608
090609;0;70,375;;;20090609
090610;0;60,9166;;;20090610
090611;0;70,2083;;;20090611
090612;0;64,2916;;;20090612
090613;0;60,25;;;20090613
090614;0;39,9166;;;20090614
090615;0;32;;;20090615
090616;0;44,375;;;20090616
090617;0;28,5417;;;20090617
090618;0;55,3333;;;20090618
090619;0;43,7083;;;20090619
090620;0;13,5833;;;20090620
090621;0;21,125;;;20090621
090622;0;43,6666;;;20090622
090623;0;68,4166;;;20090623
090624;0;72;;;20090624
090625;0;65,5416;;;20090625
090626;0;77;;;20090626
090627;0;51,0416;;;20090627
090628;0;7,45833;;;20090628
090629;0;23,9167;;;20090629
090630;0;31,875;;;20090630
090701;0;22,7083;;;20090701
090702;0;36,25;;;20090702
090703;0;60,875;;;20090703
090704;0;65,75;;;20090704
090705;0;64,1666;;;20090705
090706;0;30,875;;;20090706
090707;0;25,375;;;20090707
090708;0;39,9166;;;20090708
090709;0;54,7222;;;20090709
090710;0;28,5417;;;20090710
090711;0;42,9166;;;20090711
090712;0;43,2916;;;20090712
090713;0;40,8333;;;20090713
090714;0;40,4583;;;20090714
090715;0;33,625;;;20090715
090716;0;46,125;;;20090716
090717;0;43,9583;;;20090717
090718;0;37,4583;;;20090718
090719;0;47,6666;;;20090719
090720;0;35,875;;;20090720
090721;0;16,2917;;;20090721
090722;0;8,75;;;20090722
090723;0;32,2916;;;20090723
090724;0;54,6666;;;20090724
090725;0;49,8333;;;20090725
090726;0;58,5416;;;20090726
090727;0;60,0416;;;20090727
090728;0;51,7916;;;20090728
090729;0;44,8333;;;20090729
090730;0;46,2083;;;20090730
090731;0;29,0833;;;20090731
090801;0;38,5;;;20090801
090802;0;42,7916;;;20090802
090803;0;39,5416;;;20090803
090804;0;16,125;;;20090804
090805;0;14,2917;;;20090805
090806;0;43,2083;;;20090806
090807;0;23,0417;;;20090807
090808;0;43,125;;;20090808
090809;0;42,4583;;;20090809
090810;0;41,7083;;;20090810
090811;0;45,25;;;20090811
090812;0;25,1818;;;20090812
090813;0;35,7083;;;20090813
090814;0;36,7916;;;20090814
090815;0;6,875;;;20090815
090816;0;16,3333;;;20090816
090817;0;29,5417;;;20090817
090818;0;16,875;;;20090818
090819;0;15,875;;;20090819
090820;0;30,125;;;20090820
090821;0;38,2083;;;20090821
090822;0;35,5;;;20090822
090823;0;38,2916;;;20090823
090824;0;54,2916;;;20090824
090825;0;50,75;;;20090825
090826;0;53,75;;;20090826
090827;0;44,5;;;20090827
090828;0;42,0833;;;20090828
090829;0;21,9167;;;20090829
090830;0;22,7083;;;20090830
090831;0;21,5833;;;20090831
090901;0;30,1364;;;20090901
090902;0;14,5;;;20090902
090903;0;25,4167;;;20090903
090904;0;43,4166;;;20090904
090905;0;35,3333;;;20090905
090906;0;13,7083;;;20090906
090907;0;5,95833;;;20090907
090908;0;14,25;;;20090908
090909;0;25,9583;;;20090909
090910;0;26,0417;;;20090910
090911;0;36,4583;;;20090911
090912;0;39,1666;;;20090912
090913;0;20,9167;;;20090913
090914;0;26,5;;;20090914
090915;0;23,7917;;;20090915
090916;0;20,4583;;;20090916
090917;0;14,9167;;;20090917
090918;0;26,1667;;;20090918
090919;0;42,4166;;;20090919
090920;0;15,4583;;;20090920
090921;0;6,70833;;;20090921
090922;0;9,29166;;;20090922
090923;0;;;15,947;20090923
090924;0;19,875;;;20090924
090925;0;14,1667;;;20090925
090926;0;7,95833;;;20090926
090927;0;6,08333;;;20090927
090928;0;9,54166;;;20090928
090929;0;15,8333;;;20090929
090930;0;15,125;;;20090930
091001;0;19,4167;;;20091001
091002;0;20,25;;;20091002
091003;0;24,1053;;;20091003
091004;0;13,9167;;;20091004
091005;0;11,3333;;;20091005
091006;0;14,6667;;;20091006
091007;0;19,5417;;;20091007
091008;0;19,125;;;20091008
091009;0;19,1667;;;20091009
091010;0;8,54166;;;20091010
091011;0;6,54166;;;20091011
091012;0;11,7917;;;20091012
091013;0;12,9583;;;20091013
091014;0;14,9583;;;20091014
091015;0;23,0833;;;20091015
091016;0;15,125;;;20091016
091017;0;13,0833;;;20091017
091018;0;8,875;;;20091018
091019;0;16,0833;;;20091019
091020;0;16,5833;;;20091020
091021;0;27,1667;;;20091021
091022;0;29,125;;;20091022
091023;0;11,3333;;;20091023
